spike_strength,rep_seed,theta_rs,tau_true,se_classical,se_hc1,se_swm_v_off_only,se_swm_fix,v_off,v_between,se_swm_sweep,h_sweep,se_conley_lehner,h_lehner,se_bch,t_bch,se_self_normalized,ci_sn_lo,ci_sn_hi,se_fixed_b,t_fixed_b,se_wcb,ci_wcb_lo,ci_wcb_hi,se_block_boot,ci_bb_lo,ci_bb_hi,cov_bin_0,cov_bin_edge_0,cov_bin_1,cov_bin_edge_1,cov_bin_2,cov_bin_edge_2,cov_bin_3,cov_bin_edge_3,cov_bin_4,cov_bin_edge_4,cov_bin_5,cov_bin_edge_5,resid_corr_within_fold,resid_corr_across_fold,cross_fold_mean_sd,cross_fold_mean_max_abs
3.5,981954494,0.421605513887302,0.1,0.06904696610515723,0.10950458164832055,0.11060437082877538,0.10663169890945033,0.0005889824605896082,0.010781336751726064,0.10824007240355063,0.13433311575578563,0.11312142812673974,0.08231146441963005,0.10398315577310839,2.7764451051977987,0.10849478817061564,-0.061640384536440274,0.5408192625751154,0.08912736647643657,12.706204736432095,0.09271207923167464,0.25612865805360385,0.5531981817673067,0.12500669325620473,0.11421625438134307,0.5365908610138447,-0.008994723516145586,0.13433311575578563,-0.002582700783296191,0.19388446592450692,-0.0006686703755316106,0.2861672411958622,-1.8839019586929626e-05,0.44016388314903004,0.00043051873218662656,0.6614289311079893,-0.00036691024618966145,1.364505794256775,-0.0005857285792396124,-0.0006287221793870123,0.05589873228044811,0.07584649999607981
3.5,121466838,0.2058978602766562,0.1,0.0476748297466505,0.04086562664403173,0.04738202991789063,0.05461021642456045,0.0006449762707373377,0.0023372994671999946,0.05500446874656192,0.19388446592450692,0.043721552297579805,0.08231146441963005,0.04841543832262853,2.7764451051977987,0.06448741747361678,0.012081283659457154,0.37017283284239777,0.04285073183328002,12.706204736432095,0.04258692522336325,0.13147230695321638,0.2780550845417423,0.04682488795457646,0.1044678877046137,0.2951162542444304,-0.005969596983997954,0.13433311575578563,-0.004275904515977939,0.19388446592450692,0.0001086075034564538,0.2861672411958622,-0.000246840067061887,0.44016388314903004,0.0003526649089427678,0.6614289311079893,-0.000314089177552323,1.364505794256775,-0.001652677973640326,-0.0002636152863745813,0.036309529277527876,0.046287647622322625
3.5,2103158756,0.18891479426560914,0.1,0.08552389299904614,0.2406431577907043,0.26449579671196705,0.3188584285545126,0.01230374031967156,0.08936695714058163,0.3195032448433486,0.2431366342882323,0.24721962912464485,0.08231146441963005,0.2993747536848725,2.7764451051977987,0.2180427313847358,-0.7132948660897973,0.49747248246441905,0.3188905815035102,12.706204736432095,0.2696827601850881,-0.2537853080859372,0.6316148966171555,0.2819509413691438,-0.44061295023635144,0.4671603390776163,-0.012578450276502479,0.13433311575578563,0.004558869138705235,0.19388446592450692,-0.0035366964742819577,0.2861672411958622,0.0004026693173471555,0.44016388314903004,0.00035841975795034925,0.6614289311079893,-0.0011227849553379554,1.364505794256775,-0.0023403046391629006,-0.0006476590590049262,0.057048205529956965,0.08641269692437142
3.5,2129245955,0.03323479941123632,0.1,0.07235212674710914,0.06430999636845618,0.06281829194555792,0.09018849836676139,0.00033298556475557656,0.007800979672895745,0.09095712011891639,0.13433311575578563,0.0650594215927365,0.08231146441963005,0.08845069732298018,2.7764451051977987,0.12542185758899055,-0.1636600621706815,0.5327937430048548,0.08582051516964545,12.706204736432095,0.07633021712408959,-0.07963762061625602,0.1655704405780783,0.11153750170161777,-0.059056487095450715,0.323512598123332,-0.010618936877534851,0.13433311575578563,-0.0003847797355179246,0.19388446592450692,-0.0005482076569855876,0.2861672411958622,-0.0001877439024777103,0.44016388314903004,-0.0006990273554770692,0.6614289311079893,0.0002927304747545942,1.364505794256775,-0.0017736343359056937,-0.0005066755526597117,0.050150281614933186,0.08045254509072683
3.5,196514069,0.12014702761724534,0.1,0.07011598911878765,0.06480531357292292,0.08067570340121967,0.09338817532663915,0.0022795736370377767,0.006441777653801319,0.09391733452030994,0.19388446592450692,0.07566099576489622,0.08231146441963005,0.08037658557249164,2.7764451051977987,0.08634307446995823,-0.1123434794098413,0.3671101335498478,0.09302239874554975,12.706204736432095,0.0753706048843009,-0.007879403284148725,0.25991515274484056,0.05922848808547781,0.004740567676339226,0.22806025351441306,-0.005969603436547661,0.13433311575578563,-0.003030246199443692,0.19388446592450692,0.002371542351826109,0.2861672411958622,-0.0024110828534346096,0.44016388314903004,0.0007306466136082499,0.6614289311079893,-0.000247358492409627,1.364505794256775,-0.00209878211514994,-0.0001692171790426615,0.029140314786182876,0.04135368999818439
3.5,402751501,-0.4056645211600778,0.1,0.06582493995663696,0.08156586822319006,0.10006869598160803,0.08501867684488738,0.0030998901871823617,0.004128285225273028,0.09302953400697307,0.2431366342882323,0.08887028118203054,0.08231146441963005,0.06434451558184022,2.7764451051977987,0.17493681564120087,-0.6827918034082019,0.2886131276036018,0.08689362867191383,12.706204736432095,0.056337058545103125,-0.5094915308804373,-0.3018375114397183,0.11710367439349428,-0.5010810227235799,-0.09477940785923883,-0.002829445955987493,0.13433311575578563,-0.002789584406992459,0.19388446592450692,0.0008085831922791526,0.2861672411958622,-0.0023082896076465995,0.44016388314903004,-0.0003184721639441026,0.6614289311079893,0.0002579149955400043,1.364505794256775,-0.002050905960951934,-0.00034396802903262596,0.041263443885339354,0.059169906748495524
3.5,1007199052,-0.10386729938342822,0.1,0.05766422098180088,0.11047865399188236,0.10326655628501273,0.12483843621554609,-0.0010586270906866348,0.016643262247429604,0.12518433899459525,0.13433311575578563,0.10850027582075623,0.08231146441963005,0.12919506244992301,2.7764451051977987,0.14943707297973627,-0.31591357962491384,0.5138940799944361,0.10988254635574227,12.706204736432095,0.11509113560272238,-0.2780600809729736,0.09482789760304254,0.16775762771522257,-0.2375607238490982,0.3166974004365441,-0.007655350966559253,0.13433311575578563,-0.00024893202163621,0.19388446592450692,0.0015074792497591482,0.2861672411958622,-0.0010987881217803552,0.44016388314903004,-0.0009147913746699113,0.6614289311079893,0.00010159846801586418,1.364505794256775,-7.752581314700008e-05,-0.000864141713529506,0.065436382650638,0.0931981748631804
3.5,1648230891,0.15542227610060616,0.1,0.0717697132976527,0.08305372039095708,0.10799208973073664,0.10905442491623228,0.005708756668108141,0.006184110925702004,0.11227584170823139,0.2431366342882323,0.09696442073903022,0.08231146441963005,0.07875267664445738,2.7764451051977987,0.14362470300302174,-0.3394520296580082,0.4580801776184464,0.09635912094567965,12.706204736432095,0.07330611031792,0.06016124931071354,0.2875610974051647,0.08495555249464766,-0.027021327425565907,0.3158655438930166,-0.008416105810624587,0.13433311575578563,0.0026379610680929695,0.19388446592450692,0.0017023213506628697,0.2861672411958622,-0.0011760212745392088,0.44016388314903004,-0.0007703479544090278,0.6614289311079893,-0.0003659698121558921,1.364505794256775,0.0006023222325088115,-0.0009661866878192414,0.06951790339512812,0.07680300731490491
3.5,1113244621,-0.16343448808762925,0.1,0.06620366910775656,0.11497597012481041,0.14717076088644024,0.20645308582400998,0.009287193314635006,0.03333568333162103,0.2354084669412548,0.32612014812863077,0.12627281796579953,0.08231146441963005,0.1828442759213526,2.7764451051977987,0.20040161910550872,-0.5135097286650872,0.5992984602133196,0.2526223424819066,12.706204736432095,0.138463830899216,-0.4134616754663693,0.13490112567255294,0.11593449271733487,-0.3704786734311563,0.058255711267686014,-0.004328358852585004,0.13433311575578563,0.0036350249405126146,0.19388446592450692,0.00012561241034251216,0.2861672411958622,-0.0005247871593023805,0.44016388314903004,-0.001126890295055277,0.6614289311079893,-0.0007049375386877141,1.364505794256775,0.0017309247611338515,-0.0012404348983814542,0.07844661541368719,0.09883241826601952
3.5,1831854581,-0.13212724321547797,0.1,0.07200794487811009,0.10317208287263085,0.15093436907041374,0.16770640314702162,0.012696416108502997,0.015429021548008348,0.17023316562354895,0.19388446592450692,0.1315930962259156,0.08231146441963005,0.1243929825023701,2.7764451051977987,0.09581623214247192,-0.3642516119504391,0.16780540551048528,0.15487784359819132,12.706204736432095,0.11050569977146447,-0.2928916527654727,0.041448229508000034,0.10866101443148427,-0.2907726158796481,0.12588409896577918,-0.006912047856128516,0.13433311575578563,-0.0026764153405568155,0.19388446592450692,0.000608798442723852,0.2861672411958622,-0.0008998867650820207,0.44016388314903004,-0.0018051253830255513,0.6614289311079893,0.0013864331508981363,1.364505794256775,-9.734150207294323e-05,-0.0008719572506940096,0.06629361685316654,0.08738942310730122
