estimator,N,dgp,beta_direct,truth,n_reps_ok,bias,sd,rmse,coverage,mean_ci_length
DML_cfpca,500,scm0,0.0,0.0,500,0.011230965761726929,0.018573353639997195,0.021689032215537113,0.828,0.06106394308139345
DML_cfpca,500,scm1_0.01,0.41477688331464324,0.07876034558409974,500,-0.004529565643899919,0.027142860391286733,0.02749142348811423,0.89,0.06078844178405875
DML_cfpca,500,scm1_0.05,0.9467936592378984,0.16299450796228832,500,-0.005114103495122674,0.041495204258500125,0.041767958138512876,0.87,0.061919650969464085
DML_cfpca,500,scm1_0.10,1.3756592936676948,0.23159062803110952,500,-0.006886553935650325,0.05317861575327608,0.05356989703365441,0.874,0.06305874456016954
DML_cfpca,2000,scm0,0.0,0.0,500,0.010109797364354741,0.008434495268821972,0.013160791456717742,0.71,0.029232825013604042
DML_cfpca,2000,scm1_0.01,0.41477688331464324,0.07876034558409974,500,-0.0029398760126180534,0.008559154402738824,0.009041873523297621,0.904,0.02938804445258104
DML_cfpca,2000,scm1_0.05,0.9467936592378984,0.16299450796228832,500,-0.0021031875313541892,0.008899824947022076,0.009136294003123201,0.892,0.029511338204753757
DML_cfpca,2000,scm1_0.10,1.3756592936676948,0.23159062803110952,500,-0.0028419865679210066,0.009329567439614845,0.00974390243205177,0.87,0.029650561838897103
