n,theta_true,rep,estimator,theta_hat,se,ci_low,ci_high,covers
1000,0.5,0,dml_if,0.5328847027598512,0.08738681052139298,0.361606554137921,0.7041628513817815,True
1000,0.5,0,dml_mult_boot,0.5328847027598512,0.08482902163458193,0.363160044822063,0.6937883449038235,True
1000,0.5,0,dml_pairs_boot,0.5328847027598512,0.11446361385700024,0.4230573678184279,0.8038939381830252,True
1000,0.5,0,dml_cal_if,0.5899491892772003,0.08681885332613729,0.4197842367579712,0.7601141417964294,True
1000,0.5,0,dml_cal_mult_boot,0.5899491892772003,0.08411354914972166,0.42578963357022065,0.7498624777985687,True
1000,0.5,0,dml_cal_pairs_boot,0.5899491892772003,0.11620385375353827,0.3836901811894501,0.6960318980327469,True
1000,0.5,1,dml_if,0.5524795242846919,0.09328897434704111,0.3696331345644913,0.7353259140048926,True
1000,0.5,1,dml_mult_boot,0.5524795242846919,0.09400719340463207,0.37566470077223674,0.7300067226727546,True
1000,0.5,1,dml_pairs_boot,0.5524795242846919,0.12386207241430539,0.3780882609690135,0.7629315339192992,True
1000,0.5,1,dml_cal_if,0.5328106359904611,0.09425841447298342,0.3480641436234136,0.7175571283575086,True
1000,0.5,1,dml_cal_mult_boot,0.5328106359904611,0.09294749333784175,0.34967570372883716,0.7094258602647088,True
1000,0.5,1,dml_cal_pairs_boot,0.5328106359904611,0.10917069715701488,0.41342033757404223,0.7444216195289989,True
1000,0.5,2,dml_if,0.6127898933629103,0.07240000744393653,0.47088587877279475,0.7546939079530259,True
1000,0.5,2,dml_mult_boot,0.6127898933629103,0.07256694279883336,0.4703551425467099,0.7563733842909196,True
1000,0.5,2,dml_pairs_boot,0.6127898933629103,0.10215007765526044,0.3737025014228843,0.6730646025247378,True
1000,0.5,2,dml_cal_if,0.6064345127573812,0.07859326946054801,0.4523917046147071,0.7604773209000554,True
1000,0.5,2,dml_cal_mult_boot,0.6064345127573812,0.07669679141252458,0.45265176956281766,0.7677902364369215,True
1000,0.5,2,dml_cal_pairs_boot,0.6064345127573812,0.09976645914205873,0.39243577152804965,0.6705262482884461,True
1000,0.5,3,dml_if,0.570620555720997,0.07443180025076863,0.4247342272294905,0.7165068842125035,True
1000,0.5,3,dml_mult_boot,0.570620555720997,0.0708916665298975,0.44039853166875387,0.7199545814343975,True
1000,0.5,3,dml_pairs_boot,0.570620555720997,0.04951618178063037,0.5345941262064287,0.689553701917721,False
1000,0.5,3,dml_cal_if,0.49962989284187675,0.09610415070345564,0.3112657574631037,0.6879940282206498,True
1000,0.5,3,dml_cal_mult_boot,0.49962989284187675,0.09569800046250405,0.3058599548373959,0.7056188167822851,True
