n,theta_true,rep,estimator,theta_hat,se,ci_low,ci_high,covers
500,0.0,12,dml_mult_boot,0.017497829641319882,0.04937855993414306,-0.07684634824504585,0.12013594444897918,True
500,0.0,12,dml_fixed_nuis_boot,0.017497829641319882,0.049026495691300125,-0.07395234067349316,0.11244044646982738,True
500,0.0,12,dml_pairs_boot,0.017497829641319882,0.051303972885866585,-0.06776342638455697,0.12261206195473613,True
500,0.0,13,naive_ml,0.007941957272305861,0.015742464045463797,-0.02291327225680318,0.038797186801414904,True
500,0.0,13,dml_if,0.02550321794869844,0.0463624021109991,-0.0653670901888598,0.11637352608625667,True
500,0.0,13,dml_mult_boot,0.02550321794869844,0.04766766402680317,-0.06900350988501028,0.11153917139792531,True
500,0.0,13,dml_fixed_nuis_boot,0.02550321794869844,0.0469333231044988,-0.0672029981922816,0.11219329506378566,True
500,0.0,13,dml_pairs_boot,0.02550321794869844,0.048030953239877223,-0.08094323853189654,0.10015996850760354,True
500,0.0,14,naive_ml,-0.0033374592790204136,0.017104847478142015,-0.03686296033617876,0.030188041778137935,True
500,0.0,14,dml_if,0.03740000982978192,0.04277715686624173,-0.04644321762805187,0.12124323728761571,True
500,0.0,14,dml_mult_boot,0.03740000982978192,0.044444085295445857,-0.043920577193284106,0.12745974408872365,True
500,0.0,14,dml_fixed_nuis_boot,0.03740000982978192,0.04342413114255666,-0.04028543470633769,0.1224125954618035,True
500,0.0,14,dml_pairs_boot,0.03740000982978192,0.048054696842898446,-0.060487472236115704,0.113387028486339,True
500,0.0,15,naive_ml,-0.009186579753051703,0.016245410360450987,-0.04102758405953564,0.02265442455343223,True
500,0.0,15,dml_if,-0.03869010306433061,0.0407447198425883,-0.11854975395580367,0.04116954782714246,True
500,0.0,15,dml_mult_boot,-0.03869010306433061,0.03975172272758135,-0.11685636383900908,0.04092601291271048,True
500,0.0,15,dml_fixed_nuis_boot,-0.03869010306433061,0.04102481015714346,-0.12036881737371818,0.046072454353295815,True
500,0.0,15,dml_pairs_boot,-0.03869010306433061,0.04162184414262704,-0.1196395391822836,0.052986186763713236,True
500,0.0,16,naive_ml,-0.010684507541463523,0.01827028314139486,-0.04649426249859745,0.025125247415670404,True
500,0.0,16,dml_if,-0.06960383388158727,0.04502280057963903,-0.15784852301767976,0.018640855254505234,True
500,0.0,16,dml_mult_boot,-0.06960383388158727,0.043747054294734085,-0.15601101619015265,0.01016887027430401,True
500,0.0,16,dml_fixed_nuis_boot,-0.06960383388158727,0.046450758460253226,-0.16816472357472298,0.02764903733610008,True
500,0.0,16,dml_pairs_boot,-0.06960383388158727,0.05008072966833984,-0.16916640205338415,0.021297297739457634,True
500,0.0,17,naive_ml,0.001495047645588481,0.01797601879208121,-0.033737949186890694,0.03672804447806765,True
500,0.0,17,dml_if,-0.02430430657729756,0.046193297199448854,-0.11484316908821732,0.06623455593362218,True
500,0.0,17,dml_mult_boot,-0.02430430657729756,0.04788162191149229,-0.11289016857097661,0.0651590936163733,True
500,0.0,17,dml_fixed_nuis_boot,-0.02430430657729756,0.04456107570004414,-0.10446292316887974,0.06409506622991999,True
500,0.0,17,dml_pairs_boot,-0.02430430657729756,0.04642081744799964,-0.11770152653825075,0.06462041691469946,True
500,0.0,18,naive_ml,0.01389703139441817,0.017892925959859966,-0.021173103486907367,0.048967166275743705,True
500,0.0,18,dml_if,0.00013671809668303452,0.045746073642412954,-0.08952558624244636,0.08979902243581242,True
500,0.0,18,dml_mult_boot,0.00013671809668303452,0.045398974170642224,-0.085336160416422,0.08378633887245765,True
500,0.0,18,dml_fixed_nuis_boot,0.00013671809668303452,0.04626459938500426,-0.09169015421272185,0.08446188068815284,True
500,0.0,18,dml_pairs_boot,0.00013671809668303452,0.05290103717350946,-0.07722978410068618,0.10581571122168566,True
500,0.0,19,naive_ml,0.015030337119147457,0.017012148020112743,-0.018313473000273518,0.048374147238568435,True
500,0.0,19,dml_if,0.03815181037541913,0.04324490517525583,-0.0466082037680823,0.12291182451892055,True
500,0.0,19,dml_mult_boot,0.03815181037541913,0.04433249386728152,-0.055085204912914756,0.11952283662284871,True
500,0.0,19,dml_fixed_nuis_boot,0.03815181037541913,0.043510761094445655,-0.04940627127546388,0.11401316018050225,True
500,0.0,19,dml_pairs_boot,0.03815181037541913,0.04366689093271083,-0.05029712708171797,0.11424215994123826,True
500,0.0,20,naive_ml,0.00447198028873264,0.016924823238114298,-0.028700673257971387,0.03764463383543667,True
500,0.0,20,dml_if,-0.010406781961373877,0.0436750542957831,-0.09600988838110874,0.075196324458361,True
500,0.0,20,dml_mult_boot,-0.010406781961373877,0.04395327005095767,-0.0982788691429292,0.0725789415544809,True
500,0.0,20,dml_fixed_nuis_boot,-0.010406781961373877,0.04252480693205446,-0.0953264454818692,0.07384933129087339,True
500,0.0,20,dml_pairs_boot,-0.010406781961373877,0.0437272084261627,-0.08967438861716903,0.06665982372069489,True
500,0.0,21,naive_ml,0.00236945629713441,0.01907116293943363,-0.0350100230641555,0.03974893565842433,True
500,0.0,21,dml_if,-0.010314364877018516,0.05398825827901719,-0.11613135110389221,0.09550262134985517,True
500,0.0,21,dml_mult_boot,-0.010314364877018516,0.055433208553138706,-0.11637020286816051,0.09102406458460421,True
500,0.0,21,dml_fixed_nuis_boot,-0.010314364877018516,0.05332445660072233,-0.1079378507600988,0.09433892893088931,True
500,0.0,21,dml_pairs_boot,-0.010314364877018516,0.05578308370154816,-0.11743033953325836,0.09194934101376427,True
500,0.0,22,naive_ml,0.026127402742336513,0.01574140552937475,-0.004725752095237994,0.05698055757991102,True
500,0.0,22,dml_if,0.10987826210055192,0.04018692641150455,0.031111886334002997,0.18864463786710084,False
500,0.0,22,dml_mult_boot,0.10987826210055192,0.037782050140479424,0.038141328834625884,0.187396958654685,False
500,0.0,22,dml_fixed_nuis_boot,0.10987826210055192,0.038226506498127165,0.04075131237583842,0.18342280543447648,False
500,0.0,22,dml_pairs_boot,0.10987826210055192,0.03941828063802093,0.035176657131948466,0.1694002692499463,False
500,0.0,23,naive_ml,0.013114956885387592,0.017754837649483657,-0.021684524907600373,0.04791443867837556,True
500,0.0,23,dml_if,-0.03846890784409912,0.045899832173274493,-0.12843257890371712,0.05149476321551888,True
500,0.0,23,dml_mult_boot,-0.03846890784409912,0.04659429510015063,-0.12528523270482148,0.05073517336768856,True
500,0.0,23,dml_fixed_nuis_boot,-0.03846890784409912,0.04625601703166434,-0.13701338801661905,0.042507625934177555,True
500,0.0,23,dml_pairs_boot,-0.03846890784409912,0.04861781899474809,-0.12950903899582836,0.054155159562203105,True
500,0.0,24,naive_ml,0.035141183599221776,0.01612506282498312,0.00353606046225486,0.0667463067361887,False
500,0.0,24,dml_if,0.12008452663826348,0.04376142448283152,0.03431213465191371,0.20585691862461325,False
500,0.0,24,dml_mult_boot,0.12008452663826348,0.04447091181428284,0.03584234713424266,0.20649426237184237,False
500,0.0,24,dml_fixed_nuis_boot,0.12008452663826348,0.04427403242299527,0.03713444671971098,0.21406377941945934,False
500,0.0,24,dml_pairs_boot,0.12008452663826348,0.04366327770498642,0.04748676133635228,0.20948291718653525,False
500,0.0,25,naive_ml,0.029604198658634017,0.01936458291502132,-0.008350383854807773,0.06755878117207581,True
500,0.0,25,dml_if,0.07400710111805388,0.045141324197619265,-0.014469894309279877,0.16248409654538765,True
500,0.0,25,dml_mult_boot,0.07400710111805388,0.04348231753508587,-0.011924474627540987,0.157893598613591,True
500,0.0,25,dml_fixed_nuis_boot,0.07400710111805388,0.045595811771204905,-0.016871443050314013,0.16364149248983628,True
500,0.0,25,dml_pairs_boot,0.07400710111805388,0.046195767608566,-0.0018804952631065928,0.15746604963105232,True
500,0.0,26,naive_ml,0.01210051698646922,0.01824235705848314,-0.023654502848157732,0.04785553682109617,True
500,0.0,26,dml_if,-0.005309364880991373,0.04520695554013545,-0.09391499773965685,0.0832962679776741,True
500,0.0,26,dml_mult_boot,-0.005309364880991373,0.04602426071536853,-0.08649774363152415,0.08352122025511083,True
500,0.0,26,dml_fixed_nuis_boot,-0.005309364880991373,0.044350218977139026,-0.09179701294119193,0.08080360145967641,True
500,0.0,26,dml_pairs_boot,-0.005309364880991373,0.04900851325171056,-0.09114664863843783,0.07751563185309905,True
500,0.0,27,naive_ml,0.0018682869319471577,0.014032326995767851,-0.025635073979757828,0.029371647843652145,True
500,0.0,27,dml_if,-0.021316896792382023,0.04221611049947698,-0.1040604733713569,0.06142667978659286,True
500,0.0,27,dml_mult_boot,-0.021316896792382023,0.03969291553786965,-0.10126412998861668,0.05231190298960413,True
500,0.0,27,dml_fixed_nuis_boot,-0.021316896792382023,0.043040873695449657,-0.10773271785739798,0.060654779643415896,True
500,0.0,27,dml_pairs_boot,-0.021316896792382023,0.04576492829428608,-0.10308174558785742,0.057213627475686195,True
500,0.0,28,naive_ml,-0.0066907141284631745,0.016141699309777886,-0.03832844477562783,0.024947016518701483,True
500,0.0,28,dml_if,0.018676009953566504,0.046291805312132055,-0.07205592845821232,0.10940794836534534,True
500,0.0,28,dml_mult_boot,0.018676009953566504,0.04544803456127724,-0.07217020851839348,0.10287546971775224,True
500,0.0,28,dml_fixed_nuis_boot,0.018676009953566504,0.04801191920520161,-0.07821341749576531,0.11203614748838031,True
500,0.0,28,dml_pairs_boot,0.018676009953566504,0.044007473850827844,-0.0781833913356984,0.10093638230858376,True
500,0.0,29,naive_ml,0.020565207227667248,0.017489887589060806,-0.013714972446891932,0.05484538690222643,True
500,0.0,29,dml_if,0.044587779538961904,0.0489988030123547,-0.05144987436525331,0.14062543344317713,True
500,0.0,29,dml_mult_boot,0.044587779538961904,0.05122940382409564,-0.05552737972134253,0.14698171599402482,True
500,0.0,29,dml_fixed_nuis_boot,0.044587779538961904,0.04942742464046709,-0.05397764677891463,0.1310660914083274,True
500,0.0,29,dml_pairs_boot,0.044587779538961904,0.05275190004839779,-0.05297849263640558,0.14256789164348865,True
500,0.0,30,naive_ml,-0.007074756694338018,0.015274359181809775,-0.03701250069068518,0.02286298730200914,True
500,0.0,30,dml_if,-0.06942537333099107,0.04154977335297765,-0.15086292910282728,0.012012182440845134,True
500,0.0,30,dml_mult_boot,-0.06942537333099107,0.042754975542706554,-0.1590825990497197,0.011073356541016058,True
500,0.0,30,dml_fixed_nuis_boot,-0.06942537333099107,0.041878126904103335,-0.14489131435240907,0.01016176014220851,True
500,0.0,30,dml_pairs_boot,-0.06942537333099107,0.0433680771285524,-0.14948938111139767,0.009064118054266294,True
500,0.0,31,naive_ml,0.01605882896054009,0.016070360567028524,-0.01543907775083582,0.047556735671916,True
500,0.0,31,dml_if,0.057192884121932235,0.043130904970144386,-0.027343689619550755,0.14172945786341523,True
500,0.0,31,dml_mult_boot,0.057192884121932235,0.041254046779435116,-0.029316983078308573,0.1377221754951172,True
500,0.0,31,dml_fixed_nuis_boot,0.057192884121932235,0.042067873298952486,-0.015564844013325713,0.14118251654703098,True
500,0.0,31,dml_pairs_boot,0.057192884121932235,0.04052976307120404,-0.025088376545099884,0.11118195413257558,True
500,0.0,32,naive_ml,-5.600742985586204e-05,0.016696930914165055,-0.03278199202161937,0.03266997716190764,True
500,0.0,32,dml_if,0.025911255037259908,0.04608619067430638,-0.0644176786843806,0.11624018875890042,True
500,0.0,32,dml_mult_boot,0.025911255037259908,0.04395688742635714,-0.05528845251740216,0.11224618296168987,True
500,0.0,32,dml_fixed_nuis_boot,0.025911255037259908,0.045200007392554246,-0.06021334935859194,0.11635385890866085,True
500,0.0,32,dml_pairs_boot,0.025911255037259908,0.04537042890186446,-0.06266514418805008,0.09708270598177507,True
500,0.0,33,naive_ml,0.0063876581047078535,0.017423015493553327,-0.027761452262656663,0.04053676847207237,True
500,0.0,33,dml_if,-0.006990745811773033,0.04264968222021168,-0.09058412296338791,0.07660263133984185,True
500,0.0,33,dml_mult_boot,-0.006990745811773033,0.04287826294090614,-0.08346747642535873,0.08759561113182501,True
500,0.0,33,dml_fixed_nuis_boot,-0.006990745811773033,0.04028656261685542,-0.08127913246561286,0.06920111472621804,True
500,0.0,33,dml_pairs_boot,-0.006990745811773033,0.04236678634864438,-0.0788856805235949,0.07686802365465796,True
500,0.0,34,naive_ml,0.025639264062193436,0.01578842464542005,-0.005306048242829861,0.056584576367216734,True
500,0.0,34,dml_if,0.08033002886824576,0.04348889272122886,-0.004908200865362811,0.16556825860185434,True
500,0.0,34,dml_mult_boot,0.08033002886824576,0.04289265423048914,0.0002483971695011228,0.16169058786255772,False
500,0.0,34,dml_fixed_nuis_boot,0.08033002886824576,0.042687476460368565,-0.0042174322650938715,0.161812097715681,True
500,0.0,34,dml_pairs_boot,0.08033002886824576,0.0378549319236543,0.013368536165870824,0.1640670335270955,False
500,0.0,35,naive_ml,-0.0032480789862055115,0.017181359489167578,-0.03692354358497397,0.030427385612562943,True
500,0.0,35,dml_if,-0.013783138619340074,0.039092207337406044,-0.09040386500065592,0.06283758776197576,True
500,0.0,35,dml_mult_boot,-0.013783138619340074,0.03879941141388461,-0.08348491473875788,0.06081574481598516,True
500,0.0,35,dml_fixed_nuis_boot,-0.013783138619340074,0.04072520035943866,-0.09500009389186617,0.06639317851034199,True
500,0.0,35,dml_pairs_boot,-0.013783138619340074,0.03429279391155069,-0.06978232815487359,0.06754971850550273,True
500,0.0,36,naive_ml,0.002742452677678426,0.017463375398118475,-0.03148576310263378,0.03697066845799064,True
500,0.0,36,dml_if,-0.00937917967225638,0.047725887783109794,-0.10292191972715158,0.08416356038263882,True
500,0.0,36,dml_mult_boot,-0.00937917967225638,0.049181853374291186,-0.10411663512595007,0.08260898626569634,True
500,0.0,36,dml_fixed_nuis_boot,-0.00937917967225638,0.05047996951622421,-0.10402259507048174,0.08887211899925535,True
500,0.0,36,dml_pairs_boot,-0.00937917967225638,0.04996717517294198,-0.11961954840671422,0.06345995277984043,True
500,0.0,37,naive_ml,0.00022354221742681982,0.016240399659477614,-0.031607641115149306,0.032054725550002945,True
500,0.0,37,dml_if,-0.04637984305405755,0.04115584585704438,-0.12704530093386454,0.03428561482574944,True
500,0.0,37,dml_mult_boot,-0.04637984305405755,0.04066516733778281,-0.12589902940654574,0.029860903522547524,True
500,0.0,37,dml_fixed_nuis_boot,-0.04637984305405755,0.041336890079852105,-0.1205280650300125,0.031751837148013426,True
500,0.0,37,dml_pairs_boot,-0.04637984305405755,0.04422207139504332,-0.11159966098059186,0.04959962274271044,True
500,0.0,38,naive_ml,0.007455708993976708,0.015587805530454643,-0.023096389845714393,0.038007807833667806,True
500,0.0,38,dml_if,-0.006779707615407366,0.03930806972203144,-0.08382352427058899,0.07026410903977427,True
500,0.0,38,dml_mult_boot,-0.006779707615407366,0.038372065708826064,-0.08330437401146704,0.07034803721188158,True
500,0.0,38,dml_fixed_nuis_boot,-0.006779707615407366,0.04118058913217632,-0.09529401028095809,0.07126141808853034,True
500,0.0,38,dml_pairs_boot,-0.006779707615407366,0.04357000131621685,-0.09882107272014969,0.07464636733217184,True
500,0.0,39,naive_ml,0.01151064548848382,0.013675653458356578,-0.015293635289895073,0.03831492626686271,True
500,0.0,39,dml_if,0.040141558106466475,0.03844563493852959,-0.03521188637305151,0.11549500258598447,True
500,0.0,39,dml_mult_boot,0.040141558106466475,0.03972414741737319,-0.03899459866608944,0.11573106360833482,True
500,0.0,39,dml_fixed_nuis_boot,0.040141558106466475,0.03775392811374259,-0.03416002308622071,0.11121179817117759,True
500,0.0,39,dml_pairs_boot,0.040141558106466475,0.03772258437629465,-0.036951954591945974,0.10107913040809131,True
500,0.0,40,naive_ml,0.032076745804876614,0.016165381190829994,0.000392598670849828,0.0637608929389034,False
500,0.0,40,dml_if,0.08020217999708219,0.04082138597764987,0.00019226348088843825,0.16021209651327595,False
500,0.0,40,dml_mult_boot,0.08020217999708219,0.03642775877288564,0.008734941741183269,0.14943769367862014,False
500,0.0,40,dml_fixed_nuis_boot,0.08020217999708219,0.040572052016130275,-0.001098462204782154,0.15765028028455252,True
500,0.0,40,dml_pairs_boot,0.08020217999708219,0.04118496431441793,0.003963196186103705,0.15134016947083256,False
500,0.0,41,naive_ml,0.011056576393895713,0.017371295322745308,-0.02299116243868509,0.04510431522647652,True
500,0.0,41,dml_if,-0.001443255145050391,0.047273719945758345,-0.09409974623873675,0.09121323594863597,True
500,0.0,41,dml_mult_boot,-0.001443255145050391,0.0469621758590688,-0.08734184903467096,0.0990093515029396,True
500,0.0,41,dml_fixed_nuis_boot,-0.001443255145050391,0.047396189637326405,-0.09407515979835834,0.08936414080071634,True
500,0.0,41,dml_pairs_boot,-0.001443255145050391,0.04107069155143782,-0.06575873020447605,0.08659092576595466,True
500,0.0,42,naive_ml,0.014995650475597852,0.016220368108361072,-0.01679627101678985,0.04678757196798555,True
500,0.0,42,dml_if,-0.026232563627081394,0.04723316912346708,-0.11880957510907689,0.06634444785491408,True
500,0.0,42,dml_mult_boot,-0.026232563627081394,0.045978211852679966,-0.11362400960591351,0.06510045167440096,True
500,0.0,42,dml_fixed_nuis_boot,-0.026232563627081394,0.047149084221715355,-0.11579234731360168,0.06490444685668917,True
500,0.0,42,dml_pairs_boot,-0.026232563627081394,0.0471577231920054,-0.10968908654980285,0.08162522311105837,True
500,0.0,43,naive_ml,0.0002496822261240745,0.015751160078508446,-0.030622591527752478,0.03112195598000063,True
500,0.0,43,dml_if,-0.014606604768225994,0.038929398974153956,-0.09090822675756774,0.061695017221115755,True
500,0.0,43,dml_mult_boot,-0.014606604768225994,0.04168575660446709,-0.10211299817983141,0.06418231330197102,True
500,0.0,43,dml_fixed_nuis_boot,-0.014606604768225994,0.03705544897217522,-0.09184814299270351,0.055060697035878715,True
500,0.0,43,dml_pairs_boot,-0.014606604768225994,0.04421208529590016,-0.086392987579271,0.07661045069403882,True
500,0.0,44,naive_ml,0.01762877857274796,0.018712656662845294,-0.019048028486428812,0.05430558563192474,True
500,0.0,44,dml_if,0.04048217428351621,0.04754801527210602,-0.052711935649811574,0.133676284216844,True
500,0.0,44,dml_mult_boot,0.04048217428351621,0.047213231381415637,-0.05132541002976826,0.12974910824023866,True
500,0.0,44,dml_fixed_nuis_boot,0.04048217428351621,0.04829971921101085,-0.05624347826863293,0.12641519411759458,True
500,0.0,44,dml_pairs_boot,0.04048217428351621,0.04692429191266988,-0.0646284026772848,0.12074857264500526,True
500,0.0,45,naive_ml,-0.00893008741760466,0.017726480390247244,-0.04367398898248926,0.025813814147279936,True
500,0.0,45,dml_if,-0.10111195637779255,0.049350207022590895,-0.1978383621420707,-0.004385550613514394,False
500,0.0,45,dml_mult_boot,-0.10111195637779255,0.0480349138585955,-0.2004077619310559,-0.011243071213800521,False
500,0.0,45,dml_fixed_nuis_boot,-0.10111195637779255,0.04680412375384036,-0.18981568565158777,-0.007004236881507798,False
500,0.0,45,dml_pairs_boot,-0.10111195637779255,0.05390395950124238,-0.1696321708079849,0.030250083163510827,True
500,0.0,46,naive_ml,0.0011195424819333921,0.014763222204730048,-0.0278163730393375,0.030055458003204288,True
500,0.0,46,dml_if,-0.0431715714251135,0.046531703856581626,-0.1343737109840135,0.048030568133786485,True
500,0.0,46,dml_mult_boot,-0.0431715714251135,0.04574232465242719,-0.13486725047238682,0.0495258579599714,True
500,0.0,46,dml_fixed_nuis_boot,-0.0431715714251135,0.04800082149446136,-0.1381212578857292,0.05044696828749358,True
500,0.0,46,dml_pairs_boot,-0.0431715714251135,0.039927266408585446,-0.10229025193021636,0.05628062206901137,True
500,0.0,47,naive_ml,0.012269661667433387,0.017765863423476875,-0.022551430642581284,0.04709075397744806,True
500,0.0,47,dml_if,0.03984847115715533,0.044303793528755034,-0.046986964159204544,0.12668390647351518,True
500,0.0,47,dml_mult_boot,0.03984847115715533,0.047130513637711195,-0.05789211728103863,0.12645221793188172,True
500,0.0,47,dml_fixed_nuis_boot,0.03984847115715533,0.04548643088892222,-0.04454186233092527,0.12496552427913991,True
500,0.0,47,dml_pairs_boot,0.03984847115715533,0.045223506157715074,-0.03337029082506798,0.1284046732364005,True
500,0.0,48,naive_ml,0.011382138782373463,0.015567712463158176,-0.019130577645416563,0.041894855210163486,True
500,0.0,48,dml_if,0.03239052831783182,0.046495773563401774,-0.05874118786643566,0.1235222445020993,True
500,0.0,48,dml_mult_boot,0.03239052831783182,0.04642197207838335,-0.06413151143410695,0.11598505295880775,True
500,0.0,48,dml_fixed_nuis_boot,0.03239052831783182,0.04771688607570086,-0.06067694603919163,0.1262289527603991,True
500,0.0,48,dml_pairs_boot,0.03239052831783182,0.05183569607007933,-0.04656771887496382,0.14211542087633594,True
500,0.0,49,naive_ml,-0.0197575729829861,0.016458583801657746,-0.052016397234235276,0.01250125126826308,True
500,0.0,49,dml_if,-0.07703784223899764,0.04364968738414953,-0.16259122951193072,0.008515545033935437,True
