n,theta_true,rep,estimator,theta_hat,se,ci_low,ci_high,covers
500,0.0,0,dml_if,0.06513363900222759,0.11230224022111826,-0.15497875183116422,0.28524602983561936,True
500,0.0,0,dml_mult_boot,0.06513363900222759,0.11646642622150441,-0.1611243397996496,0.28074654395016296,True
500,0.0,0,dml_pairs_boot,0.06513363900222759,0.3611931931144769,-0.1749655148982113,1.1772907222270128,True
500,0.0,1,dml_if,0.13142078885927053,0.3213059782065492,-0.49833892842556593,0.761180506144107,True
500,0.0,1,dml_mult_boot,0.13142078885927053,0.3201880951283879,-0.39650173563660374,0.6266364755312254,True
500,0.0,1,dml_pairs_boot,0.13142078885927053,0.3353013097748422,-0.7507880220079379,0.6652916812472279,True
500,0.0,2,dml_if,-0.28997437461149106,0.1671254425116247,-0.6175402419342755,0.03759149271129336,True
500,0.0,2,dml_mult_boot,-0.28997437461149106,0.16806153302624025,-0.605188834088202,0.04147872430080845,True
500,0.0,2,dml_pairs_boot,-0.28997437461149106,0.23529489775187318,-1.0178922356903821,-0.05658024683525452,False
500,0.0,3,dml_if,0.0852450263775685,0.12268192900643597,-0.155211554475046,0.32570160723018304,True
500,0.0,3,dml_mult_boot,0.0852450263775685,0.11982252547727931,-0.13003875544525248,0.3175238874072322,True
500,0.0,3,dml_pairs_boot,0.0852450263775685,0.32496730813143615,-0.29988488827922144,1.0404255135380303,True
500,0.0,4,dml_if,0.37336101881364614,0.18527348847999214,0.010224981392861543,0.7364970562344307,False
500,0.0,4,dml_mult_boot,0.37336101881364614,0.1888219787038474,0.057001723156549354,0.6975545198156293,False
500,0.0,4,dml_pairs_boot,0.37336101881364614,0.1754890926810802,-0.2214297755585985,0.4333930861157142,True
500,0.0,5,dml_if,-0.05618856257503692,0.11068455780501629,-0.27313029587286886,0.160753170722795,True
500,0.0,5,dml_mult_boot,-0.05618856257503692,0.10416780942601357,-0.26430696683838,0.14266545626229096,True
500,0.0,5,dml_pairs_boot,-0.05618856257503692,0.14208729460949382,-0.3126221176319953,0.203555003304633,True
500,0.0,6,dml_if,-0.14818578192769166,0.25213891189284726,-0.6423780492376723,0.34600648538228895,True
500,0.0,6,dml_mult_boot,-0.14818578192769166,0.24930902871815153,-0.6377106327918532,0.3377864572143179,True
500,0.0,6,dml_pairs_boot,-0.14818578192769166,0.4312979237265461,-1.466249606993672,0.333456345418746,True
500,0.0,7,dml_if,0.15232443848892743,0.15635075569092843,-0.15412304266529228,0.4587719196431471,True
500,0.0,7,dml_mult_boot,0.15232443848892743,0.14983428612835362,-0.12201963725627708,0.4344581199946761,True
500,0.0,7,dml_pairs_boot,0.15232443848892743,0.1820427359933172,-0.10075310040765152,0.6105601037269694,True
500,0.0,8,dml_if,0.0036295552094350396,0.15304822769198806,-0.2963449710668616,0.30360408148573165,True
500,0.0,8,dml_mult_boot,0.0036295552094350396,0.14668403785134163,-0.2645585741038665,0.2961134720046219,True
500,0.0,8,dml_pairs_boot,0.0036295552094350396,1.145269219810829,-2.9604731913177256,0.5954126259716322,True
500,0.0,9,dml_if,-0.01620534928021746,0.2920428740989126,-0.5886093825140861,0.5561986839536512,True
500,0.0,9,dml_mult_boot,-0.01620534928021746,0.2994045277952751,-0.5389661356328175,0.4522034595544534,True
500,0.0,9,dml_pairs_boot,-0.01620534928021746,0.3533636289763868,-0.6185564689577631,0.6799061784356747,True
500,0.0,10,dml_if,0.20798994854744404,0.13298447572839253,-0.052659623880205314,0.4686395209750934,True
500,0.0,10,dml_mult_boot,0.20798994854744404,0.13521713123835669,-0.040326477798155506,0.4745826081642033,True
500,0.0,10,dml_pairs_boot,0.20798994854744404,0.24625760386685805,-0.32578171445645904,0.5939182365378325,True
500,0.0,11,dml_if,-0.35290960291825063,0.4240816326484035,-1.1841096029091214,0.47829039707262017,True
500,0.0,11,dml_mult_boot,-0.35290960291825063,0.4182043997841087,-1.0236924485886494,0.3427169632864201,True
500,0.0,11,dml_pairs_boot,-0.35290960291825063,0.44525753703415916,-1.2797466756556146,0.4590188793487888,True
500,0.0,12,dml_if,-0.032838956910021685,0.1361142464440298,-0.2996228799403201,0.2339449661202767,True
500,0.0,12,dml_mult_boot,-0.032838956910021685,0.13387475998160064,-0.29449966539604505,0.21448033294117344,True
500,0.0,12,dml_pairs_boot,-0.032838956910021685,0.9039773886193907,-2.077765479724562,0.15554809886100196,True
500,0.0,13,dml_if,-0.20518145381959027,0.1785704409400622,-0.5551795180621122,0.14481661042293162,True
500,0.0,13,dml_mult_boot,-0.20518145381959027,0.16665651705513024,-0.5375272287084814,0.09625164028613872,True
500,0.0,13,dml_pairs_boot,-0.20518145381959027,0.23808133394143402,-0.6735468702697511,0.16197760361889235,True
500,0.0,14,dml_if,0.0989060023493949,0.13282338327564577,-0.16142782887087082,0.3592398335696606,True
500,0.0,14,dml_mult_boot,0.0989060023493949,0.1325903281287494,-0.15287520758544135,0.33955686373679944,True
500,0.0,14,dml_pairs_boot,0.0989060023493949,0.24658472096530526,-0.6074984948494165,0.3078458172423037,True
500,0.0,15,dml_if,-0.1760784905028326,0.12686755152138754,-0.4247388914847522,0.07258191047908696,True
500,0.0,15,dml_mult_boot,-0.1760784905028326,0.1265761174407558,-0.4048618785929602,0.08886187105113393,True
500,0.0,15,dml_pairs_boot,-0.1760784905028326,0.14774967205388945,-0.48885938449495525,0.04646259542200224,True
500,0.0,16,dml_if,0.06131741446685785,0.12266573087900903,-0.17910741805599986,0.3017422469897156,True
500,0.0,16,dml_mult_boot,0.06131741446685785,0.12157647353326413,-0.15462081328479815,0.28862240959724184,True
500,0.0,16,dml_pairs_boot,0.06131741446685785,0.12628114888808925,-0.17389533207799512,0.2793074193610495,True
500,0.0,17,dml_if,0.15444533734661064,0.10259844698944558,-0.04664761875270268,0.35553829344592397,True
500,0.0,17,dml_mult_boot,0.15444533734661064,0.1109490209645935,-0.06014130311660197,0.35665573777161874,True
500,0.0,17,dml_pairs_boot,0.15444533734661064,0.15911757668539542,-0.24821407064621925,0.3933572490377331,True
500,0.0,18,dml_if,0.07007857214291897,0.11209761019464597,-0.1496327438385871,0.2897898881244251,True
500,0.0,18,dml_mult_boot,0.07007857214291897,0.1176274068921037,-0.146120288070453,0.29876989212372257,True
500,0.0,18,dml_pairs_boot,0.07007857214291897,0.15743848257993176,-0.21006750485999212,0.3948939889316009,True
500,0.0,19,dml_if,-0.004250231619316523,0.13816184523303804,-0.2750474482760711,0.266546985037438,True
500,0.0,19,dml_mult_boot,-0.004250231619316523,0.13271702846722264,-0.25134681870291226,0.27104405117706537,True
500,0.0,19,dml_pairs_boot,-0.004250231619316523,0.44982031677833895,-0.35172497076042397,1.3669363820112386,True
500,0.0,20,dml_if,-0.17822094449579995,0.1353141800741536,-0.44343673744114104,0.08699484844954114,True
500,0.0,20,dml_mult_boot,-0.17822094449579995,0.1369875180239039,-0.4340928994876952,0.07787308507575585,True
500,0.0,20,dml_pairs_boot,-0.17822094449579995,0.23635856787766263,-0.5457340177592983,0.3308180965913172,True
500,0.0,21,dml_if,-0.21849657360998215,0.14511664563761548,-0.5029251990597084,0.06593205183974415,True
500,0.0,21,dml_mult_boot,-0.21849657360998215,0.14726253320069224,-0.5194247910843284,0.07843000688415405,True
500,0.0,21,dml_pairs_boot,-0.21849657360998215,0.16359343179129915,-0.46971090801649024,0.15569813158486617,True
500,0.0,22,dml_if,-0.11732725039540991,0.11310359825396656,-0.33901030297318435,0.10435580218236455,True
500,0.0,22,dml_mult_boot,-0.11732725039540991,0.10485680191323156,-0.3148465300856324,0.08874733285635329,True
500,0.0,22,dml_pairs_boot,-0.11732725039540991,0.32471558910178067,-0.4662550019326647,0.4743530838876612,True
500,0.0,23,dml_if,0.14513922793100234,0.2600593025568092,-0.36457700508034374,0.6548554609423484,True
500,0.0,23,dml_mult_boot,0.14513922793100234,0.2611096635778195,-0.2943428219539548,0.5613071544302332,True
500,0.0,23,dml_pairs_boot,0.14513922793100234,0.3983378126685607,-0.3493308684670786,0.884573456215042,True
500,0.0,24,dml_if,-0.06170626677689505,0.2522981880397276,-0.5562107153347611,0.432798181780971,True
500,0.0,24,dml_mult_boot,-0.06170626677689505,0.2584513511150881,-0.5258242721312365,0.4104563318604811,True
500,0.0,24,dml_pairs_boot,-0.06170626677689505,0.2619033250051169,-0.7377909484703988,0.22241408401497997,True
500,0.0,25,dml_if,0.20113645323104795,0.14747515088183383,-0.08791484249734632,0.4901877489594422,True
500,0.0,25,dml_mult_boot,0.20113645323104795,0.1468709364958115,-0.10046667095419659,0.4762588254690763,True
