spike_strength,n_reps_ok,cov_classical,mean_se_classical,cov_hc1,mean_se_hc1,cov_swm_v_off_only,mean_se_swm_v_off_only,cov_swm_fix,mean_se_swm_fix,cov_swm_sweep,mean_se_swm_sweep,cov_conley_lehner,mean_se_conley_lehner,cov_fixed_b,mean_se_fixed_b,cov_bch_cluster,mean_se_bch_cluster,cov_self_normalized,mean_se_self_normalized,cov_wcb,mean_se_wcb,cov_block_boot,mean_se_block_boot,mean_v_off,mean_v_between,mean_ratio_v_off_to_total,mean_cov_bin_0,mean_cov_bin_1,mean_cov_bin_2,mean_cov_bin_3,mean_cov_bin_4,mean_cov_bin_5,mean_resid_corr_within_fold,mean_resid_corr_across_fold,mean_cross_fold_mean_sd,mean_cross_fold_mean_max_abs,bias_theta,sd_theta,rho
0.5,200,0.42,0.0657133307931304,0.37,0.05850243974730487,0.395,0.06631733361955688,0.38,0.06292722077212021,0.395,0.06685906828550768,0.405,0.06360707930650636,0.345,0.059812502697422956,0.455,0.05432746897646831,0.705,0.1115866453160171,0.285,0.04860827743885867,0.51,0.09876703422563711,0.0012619888469759867,0.003948555688876008,0.03939951152056803,-0.006298673060525049,-0.0003500827428915579,-0.00017799531776177386,-8.855906852705594e-05,-8.461672905265686e-05,-0.00019340678261720235,-0.0003535948704664794,-0.000475942075056014,0.04645174903163927,0.06833620302320612,-0.1231310136369749,0.19387427926233652,0.25
1.375,200,0.47,0.0663419905794399,0.395,0.056499859486957085,0.435,0.06557731545424124,0.405,0.06315103416284161,0.425,0.06679120567995227,0.425,0.06144399887427667,0.365,0.06075963867636411,0.49,0.05330501633743572,0.75,0.1158092760011818,0.3,0.04744395162866992,0.575,0.09578440233726536,0.0018890599716714042,0.004354492397271584,0.25517640781924295,-0.006139190721923025,-0.0006098277090516333,-0.00010661844723876185,-0.00012970671209675536,-0.00010359977715372287,-0.00016497214235092455,-0.00042511413291873595,-0.0004611139550595427,0.04476548309858438,0.06415839278472983,-0.10945091848385946,0.1999582155213219,0.25
2.25,200,0.44,0.066649815452186,0.425,0.061522033081077315,0.475,0.06913455595729275,0.45,0.06867967241100023,0.48,0.07308272350695369,0.455,0.06599789596813671,0.44,0.06591280310619936,0.53,0.060415991479702565,0.77,0.1162789091240965,0.33,0.05387170707348078,0.62,0.09990247109758713,0.0018537202308465514,0.005194839425411186,0.18260627521753928,-0.006160435817535016,-0.0005880055761251768,-0.0001422329438193503,-0.00011722810893797359,-9.373830072884816e-05,-0.00016489579334374505,-0.00029298826615767456,-0.0004912359955957353,0.04661845666558394,0.06677947390064885,-0.0995634967427966,0.17362105147189746,0.25
3.125,200,0.425,0.06613222857829648,0.41,0.059250391817258725,0.46,0.06893286385768045,0.435,0.06762177478904435,0.47,0.07120720352797184,0.445,0.06454513257848904,0.415,0.06392651980044661,0.51,0.05676449425264067,0.805,0.11940552451589187,0.305,0.05047674849232928,0.56,0.10324912665905092,0.0018352244880587042,0.004364225230936879,0.009167562047017234,-0.006173056767223772,-0.0006120894796141782,-5.887983315415237e-05,-0.00012630324682645148,-0.00014910997322562216,-0.00012680781156895429,-0.00035338977080409564,-0.0004780260680380801,0.04601460807176468,0.0668431981740795,-0.08216033228302681,0.20026215257189578,0.25
4.0,200,0.405,0.06539236643365831,0.38,0.06202689950158002,0.395,0.0683905594690058,0.4,0.06698009286562394,0.41,0.07080619124724734,0.39,0.0660720461782633,0.37,0.06292439706607851,0.52,0.059093674744761376,0.78,0.11858264704265496,0.275,0.05271510674635611,0.54,0.09781555567629663,0.0015412848301285989,0.004484152188203926,-0.0035047967545558034,-0.006108511630212925,-0.00046753623793361054,-0.00017831560275672817,-0.00010988266989258241,-9.562262621677617e-05,-0.00018055095108866437,-0.0004347103629249266,-0.000455400932988196,0.04476454175035698,0.06486646264998769,-0.09497858662364593,0.18424925741114093,0.25
