spike_strength,n_reps_ok,cov_classical,mean_se_classical,cov_hc1,mean_se_hc1,cov_swm_v_off_only,mean_se_swm_v_off_only,cov_swm_fix,mean_se_swm_fix,cov_swm_sweep,mean_se_swm_sweep,cov_conley_lehner,mean_se_conley_lehner,cov_fixed_b,mean_se_fixed_b,cov_bch_cluster,mean_se_bch_cluster,cov_self_normalized,mean_se_self_normalized,cov_wcb,mean_se_wcb,cov_block_boot,mean_se_block_boot,mean_v_off,mean_v_between,mean_ratio_v_off_to_total,mean_cov_bin_0,mean_cov_bin_1,mean_cov_bin_2,mean_cov_bin_3,mean_cov_bin_4,mean_cov_bin_5,mean_resid_corr_within_fold,mean_resid_corr_across_fold,mean_cross_fold_mean_sd,mean_cross_fold_mean_max_abs,bias_theta,sd_theta,rho
0.5,200,0.435,0.0660192411645359,0.41,0.06869372073351576,0.475,0.08319399623629292,0.465,0.08177025060920394,0.505,0.09311068878823175,0.475,0.08061895586614096,0.45,0.08355951207998294,0.51,0.06521488421787779,0.67,0.09712989301946312,0.31,0.05812465497025551,0.47,0.07812358788977317,0.002784335107251556,0.005288572224511222,0.3450891551314953,-0.008419966458285572,-0.00017661069696606478,-0.0004883407348400646,-0.0003274793307551936,-0.00044203073100381206,-0.000688664487155858,-0.000590438310309692,-0.0009562299841954553,0.0649246091471254,0.09540557011712324,-0.10589720921263375,0.2164835468930553,0.1
1.375,200,0.42,0.06701300701149293,0.43,0.07137095681491105,0.49,0.08753693031876748,0.44,0.08203499309444688,0.5,0.09417398134370045,0.48,0.08466029594173147,0.45,0.08226487749012847,0.485,0.0621525902115561,0.64,0.0904571059385977,0.315,0.055597728442993696,0.455,0.08329359328356983,0.0032691464412385575,0.004750605822442301,0.3977546672275662,-0.008433459217496355,-0.0008832411853897001,-0.00040738366911176284,-0.0004243107036060419,-0.00042758013239220196,-0.0005960426489901137,-0.0007595212530861973,-0.0009338431515588634,0.06487351089690739,0.09305789913051558,-0.102385573765206,0.19544242792560834,0.1
2.25,200,0.44,0.06697620768768914,0.455,0.067813370835413,0.53,0.08200807686304865,0.54,0.0796353476496717,0.605,0.090731239777061,0.51,0.07926401402777553,0.52,0.08063158608476885,0.585,0.06285926067424594,0.685,0.09127444921227841,0.345,0.05583204060606788,0.505,0.07731406871816807,0.0027249714794565605,0.004802953238101053,0.3885686415332012,-0.008183823655648266,-0.0008543704480540934,-0.0003664435089604914,-0.00042640576623552,-0.0004811855001705395,-0.0005967842928204484,-0.0006640941132634369,-0.0009533891099453405,0.06516155824990581,0.09367016696302312,-0.08130296613874652,0.1785422883259938,0.1
3.125,200,0.54,0.06630369936172584,0.51,0.06891898827945546,0.59,0.0832867989929455,0.575,0.08108158879773895,0.625,0.09297019400836205,0.555,0.08078786844393356,0.555,0.0847987385707765,0.605,0.06407397006357662,0.715,0.0934782081979234,0.38,0.05722596466478559,0.565,0.07997313541217227,0.0028063773774043353,0.005250685689294552,0.3459340012743581,-0.008388736471770828,-0.0008835896362091679,2.1846862535427127e-06,-0.0006424818866800552,-0.000652180798701328,-0.0003961763257783022,-0.0010233839893780577,-0.0008756675310142531,0.061820104382170324,0.08910162770415025,-0.08408479029147674,0.16591040904603463,0.1
4.0,200,0.445,0.06592859860779944,0.455,0.06998974792947016,0.52,0.08437102873194913,0.52,0.08045338644266212,0.545,0.09040152859061092,0.51,0.08206352153764918,0.505,0.07889191154907511,0.555,0.06324896344107461,0.65,0.08418221823406075,0.36,0.056040653822764686,0.47,0.08046483593870185,0.0028026530666560613,0.004880117526380547,0.35549021771551154,-0.007892119187083532,-0.001053779584678268,-0.00031096816238781696,-0.0005069589659727797,-0.0004486528619931298,-0.0005940204325110343,-0.001006339409565289,-0.0008644877101188184,0.06191912987912263,0.08879890604048445,-0.10017346061335221,0.2071456453556181,0.1
