spike_strength,n_reps_ok,cov_classical,mean_se_classical,cov_hc1,mean_se_hc1,cov_swm_v_off_only,mean_se_swm_v_off_only,cov_swm_fix,mean_se_swm_fix,cov_swm_sweep,mean_se_swm_sweep,cov_conley_lehner,mean_se_conley_lehner,cov_fixed_b,mean_se_fixed_b,cov_bch_cluster,mean_se_bch_cluster,cov_self_normalized,mean_se_self_normalized,cov_wcb,mean_se_wcb,cov_block_boot,mean_se_block_boot,mean_v_off,mean_v_between,mean_ratio_v_off_to_total,mean_cov_bin_0,mean_cov_bin_1,mean_cov_bin_2,mean_cov_bin_3,mean_cov_bin_4,mean_cov_bin_5,mean_resid_corr_within_fold,mean_resid_corr_across_fold,mean_cross_fold_mean_sd,mean_cross_fold_mean_max_abs,bias_theta,sd_theta,rho
0.5,200,0.55,0.0786795291472394,0.49,0.07425506136470435,0.53,0.08208085935501697,0.49,0.07507685516465196,0.525,0.08288952092768657,0.52,0.08074932397123838,0.475,0.07361091850200475,0.54,0.06558479050312052,0.755,0.10251098550013651,0.345,0.05871402008711207,0.58,0.09336852367520844,0.0019627913817752037,0.00527635614852418,0.19802488118485023,-0.0070710687794086294,0.0015128893335431995,-0.00046752675973999776,1.863315029143492e-05,-3.318534132780447e-05,-7.674679517876829e-05,-0.00027505156015699306,-0.0003732291968695306,0.040989476104672934,0.05996425575939576,-0.10656730560992919,0.1760980069205739,0.4
1.375,200,0.52,0.079772174483165,0.49,0.07547245499638498,0.51,0.08618172127544761,0.505,0.08230660707445431,0.54,0.08826173351997929,0.52,0.08189065355142464,0.51,0.08121992110081773,0.59,0.06947841748649067,0.765,0.1078624271816981,0.335,0.0621185623838994,0.55,0.09326745335841327,0.0028002484160605094,0.0059796576347768745,0.24759202568767577,-0.006989647963508107,0.001240099255645671,-0.000376426488910284,1.9971433654082257e-05,-4.8217430778722294e-05,-6.442282369502079e-05,-0.00036371164118028564,-0.00035273073339501924,0.0393472554191213,0.05665949760180121,-0.1214656195444222,0.18112304791015843,0.4
2.25,200,0.58,0.07967408670037025,0.53,0.07707428555346164,0.565,0.08367319031827966,0.58,0.08343744676919083,0.6,0.09147290607509545,0.58,0.08303959014352419,0.565,0.08217572265169232,0.665,0.07542862486987985,0.84,0.11381705894776772,0.43,0.06759514325698847,0.675,0.09688470055259975,0.0020379606945748275,0.0068525101422746105,0.3813208333883493,-0.006939831385961041,0.0013074807945922242,-0.0004288301930490964,-9.472829977593358e-06,-1.689762498846704e-05,-7.616191720149919e-05,-0.00021242972207626706,-0.0003887864373698808,0.041207719086347405,0.05945388683840957,-0.09892022205213331,0.17325876348368036,0.4
3.125,200,0.56,0.0798468461183328,0.535,0.07576214107196169,0.57,0.08695385106945107,0.545,0.08480654878684799,0.565,0.09013825669749216,0.55,0.08191703860921297,0.54,0.08374843973852181,0.595,0.071736468098613,0.8,0.10977544849774866,0.435,0.06390899584061521,0.61,0.09383054047441312,0.002706801129755623,0.006430999264825841,-0.013017600889327241,-0.006947259217506072,0.001214135390393932,-0.00034730849542977295,7.051175656285745e-06,-6.129877953553231e-05,-5.5485210581737894e-05,-0.00028205769756805004,-0.0003730090812694791,0.04054140432068516,0.05901423320211336,-0.09930550562019562,0.18532327348217506,0.4
4.0,200,0.57,0.07821420329704708,0.57,0.08032787979137314,0.555,0.08731762098836836,0.55,0.0885762661571711,0.595,0.09516117753288508,0.595,0.08537345005310361,0.535,0.08733682829019038,0.64,0.08018709515701644,0.8,0.11528416938716088,0.46,0.07129013809392651,0.64,0.09975185550192467,0.0024850721783571646,0.008080025069023358,-0.5393929328225494,-0.006985464587843322,0.0014188038964050328,-0.0004715090936345485,4.8449391302925226e-05,-5.709820104376836e-05,-6.849631547774584e-05,-0.00035165085045411095,-0.0003538963143789724,0.03948234052789602,0.056970962725558766,-0.0879691809783884,0.16874402286543705,0.4
