spike_strength,rep_seed,theta_rs,tau_true,se_classical,se_hc1,se_swm_v_off_only,se_swm_fix,v_off,v_between,se_swm_sweep,h_sweep,se_conley_lehner,h_lehner,se_bch,t_bch,se_self_normalized,ci_sn_lo,ci_sn_hi,se_fixed_b,t_fixed_b,se_wcb,ci_wcb_lo,ci_wcb_hi,se_block_boot,ci_bb_lo,ci_bb_hi,cov_bin_0,cov_bin_edge_0,cov_bin_1,cov_bin_edge_1,cov_bin_2,cov_bin_edge_2,cov_bin_3,cov_bin_edge_3,cov_bin_4,cov_bin_edge_4,cov_bin_5,cov_bin_edge_5,resid_corr_within_fold,resid_corr_across_fold,cross_fold_mean_sd,cross_fold_mean_max_abs,rho
0.5,365994733,0.1593272003985363,0.1,0.07395073019111072,0.05880025633721284,0.049130152842785074,0.07713927607576432,-0.0006963452841635023,0.006646813197656487,0.08187312028125777,0.13433311575578563,0.060824045554039835,0.08231146441963005,0.08164572028235333,2.7764451051977987,0.16391793557590736,-0.2917544848245892,0.6184638149431231,0.07649235252708064,12.706204736432095,0.07300454032306983,0.04306496771336382,0.28016945632582785,0.08484223319670112,-0.014307916943245937,0.3092477038979707,-0.006656692193967347,0.13433311575578563,0.0030937668541989607,0.19388446592450692,-0.0010190822830512876,0.2861672411958622,0.0004336271818917814,0.44016388314903004,-4.006964679398639e-05,0.6614289311079893,-0.0003082365568357381,1.364505794256775,-0.001299605483474617,-5.11376644169062e-05,0.015990942570109495,0.01765272307544621,0.40
0.5,127110760,0.002155193030758463,0.1,0.054179781865543765,0.02767029621535843,0.04191941412574455,0.043125519999662576,0.00126732865831001,0.0005924818169312866,0.042880095332925805,0.32612014812863077,0.030389493142599238,0.08231146441963005,0.024376098788049107,2.7764451051977987,0.14387621898845723,-0.2481758956507769,0.5507529522789605,0.042857510890862094,12.706204736432095,0.021909424592996135,-0.03420402811029984,0.03851441417181677,0.07416893699710041,-0.039007956055551504,0.23144577417370804,-0.00496852109828667,0.13433311575578563,0.0013004388842468102,0.19388446592450692,-0.00036033422898997626,0.2861672411958622,-0.0002779790470676321,0.44016388314903004,-0.00013551203117952862,0.6614289311079893,1.743551795497746e-05,1.364505794256775,-0.0009447333274612448,-0.00015661167251206803,0.028100954666950586,0.043575967739071485,0.40
0.5,894302036,0.008110037962111452,0.1,0.06493838287350223,0.02879459943085417,0.03863427288035612,0.03530734223166874,0.0003877229761835429,0.0008588854392806357,0.037414128103715194,0.13433311575578563,0.036747781082574635,0.08231146441963005,0.02934906756849063,2.7764451051977987,0.028208804070486742,-0.007586985808304303,0.149053406161669,0.034876280398461794,12.706204736432095,0.027755742744264386,-0.03462220274789559,0.050842278672118484,0.03550757772247084,-0.0853412101355872,0.06533026997437551,-0.005581964789028661,0.13433311575578563,0.00024235161462100171,0.19388446592450692,-0.0005813923384462534,0.2861672411958622,0.000787820245115938,0.44016388314903004,-0.0005100860991651981,0.6614289311079893,-2.002528926529225e-05,1.364505794256775,0.0004914259288789401,-0.0005281249597355348,0.05126033454605701,0.08726522700062984,0.40
0.5,2081528600,-0.06997166582771305,0.1,0.057228611529592695,0.053563592201423836,0.03564208592099984,0.018996775061172325,-0.001235320617029593,0.0015961980797543718,0.03862278588160687,0.13433311575578563,0.049684435792260985,0.08231146441963005,0.04001014082707305,2.7764451051977987,0.061491810197967796,-0.28900719136434333,0.052450079503456204,0.011815836889464776,12.706204736432095,0.03093032802983016,-0.12408327377319052,-0.015860057882235587,0.06986666926129435,-0.2523820116959783,0.010180280773238844,-0.006781874406756266,0.13433311575578563,0.0009395188606879975,0.19388446592450692,-0.0015300514421206426,0.2861672411958622,0.00025752915577872477,0.44016388314903004,-1.650585906782706e-05,0.6614289311079893,3.3104481190745446e-05,1.364505794256775,-0.00011944729702056747,-0.00045598224627351055,0.048086801099808285,0.08532644712361377,0.40
0.5,2048464303,-0.061680342640247104,0.1,0.07977887739801824,0.05964123783139594,0.07008319165127795,0.04736513555271469,0.00113723379185709,0.001106222274069947,0.04919124506046644,0.19388446592450692,0.06381724084995044,0.08231146441963005,0.03330794872507855,2.7764451051977987,0.045529085923517,-0.17287422264974822,0.07994379286320936,0.04814859903460626,12.706204736432095,0.027547886037625507,-0.10124140116257521,-0.005276689408803006,0.08703817619545222,-0.18961933450272178,0.15012052967706369,-0.006338620770940874,0.13433311575578563,0.0013721093379562043,0.19388446592450692,-3.872746182921578e-05,0.2861672411958622,-3.682509750372104e-05,0.44016388314903004,1.1032942110407579e-07,0.6614289311079893,-0.00015625646981071379,1.364505794256775,-0.0011167748001817308,-0.00010878484248865738,0.023197584849910306,0.03500544070429157,0.40
0.5,1809507340,-0.06399555287784857,0.1,0.08682202814281964,0.1278233722217302,0.09352387859388883,1e-150,-0.007552530144334404,0.0010484638762802455,0.06724159451048073,0.13433311575578563,0.13886494893782242,0.08231146441963005,0.032426750048335715,2.7764451051977987,0.060409861835254625,-0.24339944703212377,0.09204988336421224,1e-150,12.706204736432095,0.03102935678699347,-0.12370790347437347,-0.004283202281323666,0.1452738534162392,-0.2291584086315547,0.26402987851913556,-0.006665102126606645,0.13433311575578563,8.337045443106828e-05,0.19388446592450692,-0.0003185711061458448,0.2861672411958622,0.00022128248807101812,0.44016388314903004,-0.00016368162134972565,0.6614289311079893,-7.85666802106885e-05,1.364505794256775,-0.0008213673551917255,-0.0002834053098200119,0.037564334348286835,0.05602598443627516,0.40
0.5,1558729212,-0.25855514118023293,0.1,0.08614578176390515,0.11929164623131933,0.16942105933929483,0.13996880185917043,0.015792237340022407,0.0037990281538693043,0.13461360892074525,0.32612014812863077,0.1224149343936632,0.08231146441963005,0.06172526228397087,2.7764451051977987,0.12121830893609269,-0.5494383111851701,0.1236736498267682,0.1431458182275714,12.706204736432095,0.05516899872502632,-0.3611811840839558,-0.15096328040617613,0.11687882092906401,-0.42454094124256747,-0.011885803376704435,-0.007626366100851153,0.13433311575578563,0.004033035252321948,0.19388446592450692,-0.0014062664530089229,0.2861672411958622,0.00017282063767150982,0.44016388314903004,-0.00020697601956765036,0.6614289311079893,-0.00019815355613948647,1.364505794256775,-0.0013779815013797061,-0.00017631921586086226,0.029683261039738135,0.0453301324648312,0.40
0.5,1506253675,-0.07448501028459288,0.1,0.07837365035329395,0.06289654863831533,0.08577441013034168,0.07412222724830546,0.002148410181402766,0.003345694390846671,0.07234605714635395,0.32612014812863077,0.06608928730085392,0.08231146441963005,0.05792550412222957,2.7764451051977987,0.09221060418942982,-0.23671860941848286,0.2753167518796652,0.07476938266196788,12.706204736432095,0.05662708246417665,-0.17766329018394225,0.014909774064375936,0.08252395554223545,-0.14726447665621714,0.13728542215494594,-0.00715478032173163,0.13433311575578563,0.0002837013431426782,0.19388446592450692,0.0010829213186090319,0.2861672411958622,-1.2085142988460487e-05,0.44016388314903004,-0.0005293695683210448,0.6614289311079893,7.956418732460406e-05,1.364505794256775,0.0009674389313385355,-0.0007026136465546406,0.05911350409376583,0.0880545926433636,0.40
0.5,113298368,-0.033864172737942747,0.1,0.08760232740701122,0.08452815523780279,0.08521702673968135,0.10720653288079636,0.00017112243299521011,0.01132211825932606,0.12280340847215646,0.19388446592450692,0.10219826837769291,0.08231146441963005,0.10655909695783189,2.7764451051977987,0.11932805812221017,-0.362108052649249,0.3005075531230887,0.10043007052148616,12.706204736432095,0.08553964575497279,-0.20100876431474302,0.11655961006665466,0.0949273236192983,-0.15468451571230318,0.19975915637362826,-0.007942058231961919,0.13433311575578563,0.0004961468603576686,0.19388446592450692,0.0012039342949856867,0.2861672411958622,-0.0001992041831186676,0.44016388314903004,-0.00027167485159923776,0.6614289311079893,-2.1082689855406404e-05,1.364505794256775,-0.00035887784164441916,-0.00038365127956485487,0.0438640169675217,0.062042817619833324,0.40
0.5,219539716,0.21185366872178021,0.1,0.09993935365639553,0.1356766692916449,0.16708517669693987,0.13072404918783972,0.010399962536877277,0.006688814499187462,0.12920954338416143,0.32612014812863077,0.1383323476263988,0.08231146441963005,0.08190327425079015,2.7764451051977987,0.09020501401657006,-0.10015547921030934,0.4007430600509002,0.133226093616304,12.706204736432095,0.0742176833664932,0.07043086994865161,0.3512610560882643,0.12063694196578882,-0.09364760002708403,0.38194144068709274,-0.008931731993878428,0.13433311575578563,0.000685320814336921,0.19388446592450692,-0.0005356637970042276,0.2861672411958622,-0.00015126406610961804,0.44016388314903004,0.00047494434247927805,0.6614289311079893,-0.00041367834033890805,1.364505794256775,-0.00017908587283433635,-0.0005669533684237775,0.05327640152455993,0.07084313247057239,0.40
0.5,1599278428,-0.27611083411105186,0.1,0.07831317874768956,0.11143780240696578,0.1315346908009561,0.13900607093620812,0.005174835118155443,0.014147852638966677,0.13497858348319525,0.32612014812863077,0.11257237760851958,0.08231146441963005,0.1191165076153517,2.7764451051977987,0.0946004640676374,-0.6137837368328526,-0.08847774601278835,0.14019426445181632,12.706204736432095,0.11549761296554636,-0.4483212377122331,-0.10742703214235941,0.1105063893918328,-0.5014928445097074,-0.10554066781251482,-0.006309246639945814,0.13433311575578563,0.0023037413694552904,0.19388446592450692,-0.0011186619075981966,0.2861672411958622,0.0003736602737264196,0.44016388314903004,-0.00027517326035240584,0.6614289311079893,2.0867101680183908e-05,1.364505794256775,0.0013725808636318893,-0.0007278792104327954,0.06053058212655431,0.09659359583368098,0.40
0.5,338715847,0.13210388012153973,0.1,0.07536765029578507,0.062183081042804435,0.05544475315901451,0.02491142728483183,-0.0012050109456346898,0.0018255901550021537,0.037794293204906126,0.13433311575578563,0.06881904844273266,0.08231146441963005,0.042788624973542175,2.7764451051977987,0.08851496576465319,-0.19161691927668886,0.2998969675913553,0.024298508546761806,12.706204736432095,0.03819807102805681,0.06299733692916215,0.19942575373266924,0.079795075085433,-0.08630229240593454,0.21443836684904327,-0.005607350167339226,0.13433311575578563,0.000792941805682255,0.19388446592450692,-0.0008932723723770305,0.2861672411958622,0.0002562468977866154,0.44016388314903004,-6.807495042292943e-06,0.6614289311079893,-0.00012048504840413898,1.364505794256775,-0.0013537185296236373,-5.9851792217755006e-05,0.017263258641361568,0.028572868647873985,0.40
0.5,1756219502,0.042387257620068286,0.1,0.05152667249934825,0.025593991593316528,0.03043689297663304,0.02868824568763979,0.00016799239684603048,0.0006550230437883525,0.027965944974645537,0.32612014812863077,0.027194778674319565,0.08231146441963005,0.025630376001391623,2.7764451051977987,0.16177965799365432,-0.2155418171708336,0.6828028619432773,0.028763399327219094,12.706204736432095,0.02346883646068317,-0.004173103707056279,0.08894761894719286,0.054317175219141485,0.0009130727952346693,0.13205499622838246,-0.007643630394739855,0.13433311575578563,0.002417074090020522,0.19388446592450692,-0.0010523395314756558,0.2861672411958622,8.410852145830239e-07,0.44016388314903004,0.00010138251070191405,0.6614289311079893,2.051958020113401e-05,1.364505794256775,-0.000846643987482381,-0.00020286651109144773,0.03175249625261724,0.0384776806240547,0.40
0.5,335068227,-0.22500371393620225,0.1,0.0841249038974802,0.07973608352446701,0.07851144892206416,0.05428962298232285,-6.249771300924876e-05,0.0030098608765720064,0.06581824799281037,0.2431366342882323,0.07821142306568095,0.08231146441963005,0.054941422410113225,2.7764451051977987,0.055293641336263716,-0.3637511695892087,-0.05671164991594457,0.044646477281467395,12.706204736432095,0.045500854459409476,-0.3175155691309133,-0.14455836379613016,0.07817670048870343,-0.38615163372579103,-0.05556872518507284,-0.006863638696452262,0.13433311575578563,0.0033270388270539696,0.19388446592450692,-0.0012612717126325268,0.2861672411958622,-0.00035577493757942236,0.44016388314903004,-0.0001533035198460355,0.6614289311079893,0.00011850776767633848,1.364505794256775,-0.0017823119371151224,-3.839923826060104e-05,0.013828760084387322,0.022554157736583015,0.40
0.5,310437996,0.2651364275367156,0.1,0.08381621907130675,0.06836089243129803,0.06711603005008795,0.08520884963056702,-2.1625692547539224e-05,0.007282173747912121,0.0914173917937923,0.13433311575578563,0.07692904390367773,0.08231146441963005,0.08545888188391115,2.7764451051977987,0.12641325892476682,-0.085367003960168,0.6165919439873735,0.08366421008066481,12.706204736432095,0.07684649295455728,0.13967654022466341,0.3900462431454318,0.088148157683531,0.09404654110882922,0.46362808366003383,-0.00822932680533737,0.13433311575578563,0.002633178947285513,0.19388446592450692,-0.001332006411710329,0.2861672411958622,0.0004281598235859196,0.44016388314903004,-2.4494598236536202e-05,0.6614289311079893,-0.00011478729026345644,1.364505794256775,-0.00019064716627445138,-0.0004110609732700831,0.045486497048870256,0.0697374990354362,0.40
0.5,1531759933,0.11264003430612682,0.1,0.07675904270389103,0.07599235692974081,0.08308365054560887,0.11101603653145464,0.001403461504058387,0.010921098863094886,0.11649286615933276,0.13433311575578563,0.0826583289649543,0.08231146441963005,0.10465496993760694,2.7764451051977987,0.1580905237961755,-0.2531023007574822,0.624757021186613,0.10819475159190903,12.706204736432095,0.10173093223174723,-0.07058196203883663,0.2958620306510903,0.08809349722895003,0.008267543247967647,0.3400627005976632,-0.005733175783294666,0.13433311575578563,0.0012058149794006556,0.19388446592450692,-0.00033596453076612144,0.2861672411958622,0.00039615323309000726,0.44016388314903004,-0.0003146857999697476,0.6614289311079893,-4.221902604932507e-05,1.364505794256775,0.00032072234990954444,-0.0004347497505640019,0.04670019590309515,0.062967419438147,0.40
