cell,estimator,N,dgp,beta_direct,rep_seed,theta,se,ci_low,ci_high
DR|N=500|scm0,DR,500,scm0,0.0,1862085422,-0.05464238906092697,0.032600924152197425,-0.11854020039923392,0.00925542227737998
DR|N=500|scm0,DR,500,scm0,0.0,1155487271,0.012326514265943316,0.03285272885478347,-0.05206483428943229,0.07671786282131893
DR|N=500|scm0,DR,500,scm0,0.0,2003593997,0.042747665530775664,0.030285907673247542,-0.01661271350878952,0.10210804457034084
DR|N=500|scm0,DR,500,scm0,0.0,726799462,-0.05293080059941458,0.03176946316631939,-0.11519894840540057,0.009337347206571416
DR|N=500|scm0,DR,500,scm0,0.0,201996195,0.00201190385947184,0.030281744035448824,-0.057340314450007854,0.061364122168951526
DR|N=500|scm0,DR,500,scm0,0.0,1708483631,0.01979710409525281,0.03349976770758825,-0.04586244061162017,0.08545664880212578
DR|N=500|scm0,DR,500,scm0,0.0,346089190,0.003923820540239341,0.030347318915973528,-0.055556924535068775,0.06340456561554746
DR|N=500|scm0,DR,500,scm0,0.0,1121566545,-0.03307102725299867,0.03328916206827193,-0.09831778490681164,0.032175730400814305
DR|N=500|scm0,DR,500,scm0,0.0,1401562685,-0.038890388746390725,0.0307421366812533,-0.09914497664164719,0.02136419914886574
DR|N=500|scm0,DR,500,scm0,0.0,625797387,0.024846706096696716,0.03176485838653028,-0.03741241634090263,0.08710582853429606
DR|N=500|scm0,DR,500,scm0,0.0,1582668469,0.016393727781354138,0.031751529291689194,-0.04583926963035668,0.07862672519306496
DR|N=500|scm0,DR,500,scm0,0.0,325967548,-0.016875840307650724,0.030837639195052304,-0.07731761312995324,0.043565932514651795
DR|N=500|scm0,DR,500,scm0,0.0,2141505593,-0.012502328570361848,0.029997204709315058,-0.07129684980061936,0.04629219265989566
DR|N=500|scm0,DR,500,scm0,0.0,1750201838,-0.08006679426360301,0.02997177941425087,-0.13881148191553472,-0.021322106611671304
DR|N=500|scm0,DR,500,scm0,0.0,858638658,0.006383432626120972,0.03221743964794921,-0.056762749083859476,0.06952961433610141
DR|N=500|scm0,DR,500,scm0,0.0,50020490,0.028644181220395387,0.030791611641439356,-0.03170737759682575,0.08899574003761652
DR|N=500|scm0,DR,500,scm0,0.0,853075829,-0.0031450682950871405,0.03170523585522406,-0.0652873305713263,0.05899719398115202
