cell,estimator,N,dgp,beta_direct,rep_seed,theta,se,ci_low,ci_high
DML|N=500|scm0,DML,500,scm0,0.0,825896581,0.024776631519081226,0.01295387010354966,-0.0006129538838761071,0.050166216922038556
DML|N=500|scm0,DML,500,scm0,0.0,1553719703,0.026118867191479808,0.015377270659040723,-0.004020583300240008,0.056258317683199624
DML|N=500|scm0,DML,500,scm0,0.0,1664528523,0.04597649710256297,0.014614790661355933,0.017331507406305343,0.0746214867988206
DML|N=500|scm0,DML,500,scm0,0.0,47015356,0.011306791407959904,0.015461650047395201,-0.018998042684934692,0.041611625500854496
DML|N=500|scm0,DML,500,scm0,0.0,1962401982,-0.009785380796867327,0.015272066308276346,-0.03971863076108897,0.02014786916735431
DML|N=500|scm0,DML,500,scm0,0.0,2003394124,0.012063005828471576,0.014449306561544405,-0.01625763503215546,0.04038364668909861
DML|N=500|scm0,DML,500,scm0,0.0,1605965602,0.014408493595716759,0.013586278294655037,-0.012220611861807115,0.04103759905324063
DML|N=500|scm0,DML,500,scm0,0.0,213815380,0.01308680675600543,0.013796479100762834,-0.013954292281489726,0.04012790579350058
DML|N=500|scm0,DML,500,scm0,0.0,714971033,0.013431140554668753,0.015848071363639502,-0.01763107931806467,0.04449336042740218
DML|N=500|scm0,DML,500,scm0,0.0,1002903361,0.010060300810162673,0.014367186517275936,-0.018099384763698163,0.038219986384023505
DML|N=500|scm0,DML,500,scm0,0.0,2081864770,0.014242232872996995,0.014302735895601631,-0.013791129482382203,0.04227559522837619
DML|N=500|scm0,DML,500,scm0,0.0,1621598838,-0.000991341611798384,0.017432305031064983,-0.03515865947268575,0.03317597624908898
DML|N=500|scm0,DML,500,scm0,0.0,1195071423,0.005269030786939917,0.013954680939168086,-0.02208214385382953,0.03262020542770937
DML|N=500|scm0,DML,500,scm0,0.0,1578059541,0.03832459429089002,0.013956224590680253,0.010970394093156723,0.06567879448862331
DML|N=500|scm0,DML,500,scm0,0.0,1148307475,0.03298679159085598,0.013154013003576758,0.007204926103845533,0.058768657077866424
DML|N=500|scm0,DML,500,scm0,0.0,1771808969,0.016068267030710744,0.017120551270710115,-0.01748801345988108,0.04962454752130257
DML|N=500|scm0,DML,500,scm0,0.0,1567217966,0.03284442019904395,0.01437898444362559,0.0046616106895377915,0.0610272297085501
DML|N=500|scm0,DML,500,scm0,0.0,587552218,0.013290269797587413,0.014842079559704296,-0.015800206139433007,0.04238074573460783
DML|N=500|scm0,DML,500,scm0,0.0,234061631,0.0118361570765576,0.015625823835570513,-0.018790457641160604,0.04246277179427581
DML|N=500|scm0,DML,500,scm0,0.0,142967347,-0.00824251678926885,0.01615966510974365,-0.0399154604043664,0.0234304268258287
DML|N=500|scm0,DML,500,scm0,0.0,1503934737,0.027618062283211144,0.014958401006210322,-0.0017004036889610857,0.056936528255383374
DML|N=500|scm0,DML,500,scm0,0.0,1854705749,0.02556822385655516,0.014875412862556125,-0.0035875853540548418,0.05472403306716517
DML|N=500|scm0,DML,500,scm0,0.0,854080338,0.02213683213007835,0.017445594321235037,-0.012056532739542321,0.05633019699969902
DML|N=500|scm0,DML,500,scm0,0.0,1456167194,0.014174909074107222,0.014962363825796408,-0.015151324024453737,0.04350114217266818
DML|N=500|scm0,DML,500,scm0,0.0,1086558533,0.033904303769907634,0.012647423394078346,0.009115353917514078,0.05869325362230119
DML|N=500|scm0,DML,500,scm0,0.0,1825611091,-0.0003744577574546931,0.016288156536371955,-0.032299244568743724,0.03155032905383434
DML|N=500|scm0,DML,500,scm0,0.0,1156390242,-0.010218892615855402,0.014994994714481055,-0.03960908225623827,0.019171297024527467
DML|N=500|scm0,DML,500,scm0,0.0,1372837289,0.02090930122543359,0.01566715190031802,-0.009798316499189726,0.051616918950056906
DML|N=500|scm0,DML,500,scm0,0.0,729048298,0.01112927640564694,0.015743087136713508,-0.019727174382311533,0.04198572719360541
DML|N=500|scm0,DML,500,scm0,0.0,1551173474,0.020958827057703817,0.014310121351673779,-0.00708901079157679,0.04900666490698442
DML|N=500|scm0,DML,500,scm0,0.0,639395684,-0.0156274568754151,0.013626144963109404,-0.04233470100310953,0.011079787252279334
