n,theta_true,estimator,n_reps,bias,rmse,avg_se,sd_theta_hat,coverage_95,mean_ci_width
2000,0.0,dml_cal_if,200,0.013705431739860633,0.06321084053132932,0.057907537127159986,0.06186199181775077,0.925,0.2269975455384671
2000,0.0,dml_cal_mult_boot,200,0.013705431739860633,0.06321084053132932,0.057903050130213955,0.06186199181775077,0.905,0.22457933591816912
2000,0.0,dml_cal_pairs_boot,200,0.013705431739860633,0.06321084053132932,0.0622967623404998,0.06186199181775077,0.915,0.21472591838479502
2000,0.0,dml_if,200,0.021224546425090834,0.05965931484148803,0.053906989887805866,0.05589610315706889,0.905,0.211315400360199
2000,0.0,dml_mult_boot,200,0.021224546425090834,0.05965931484148803,0.05387032571704745,0.05589610315706889,0.905,0.2096324285177689
2000,0.0,dml_pairs_boot,200,0.021224546425090834,0.05965931484148803,0.05986321061974138,0.05589610315706889,0.89,0.20717839271166583
2000,0.5,dml_cal_if,200,0.01648514351431754,0.061837787916768264,0.057751940610466956,0.059749494291517026,0.935,0.2263876071930305
2000,0.5,dml_cal_mult_boot,200,0.01648514351431754,0.061837787916768264,0.05786745623458163,0.059749494291517026,0.93,0.2246302740732509
2000,0.5,dml_cal_pairs_boot,200,0.01648514351431754,0.061837787916768264,0.061863713899871865,0.059749494291517026,0.92,0.21313276630213537
2000,0.5,dml_if,200,0.020449037128980684,0.05995616022430734,0.05425141083566231,0.05650257279987708,0.92,0.21266553047579623
2000,0.5,dml_mult_boot,200,0.020449037128980684,0.05995616022430734,0.05432127865834447,0.05650257279987708,0.915,0.21034995109539512
2000,0.5,dml_pairs_boot,200,0.020449037128980684,0.05995616022430734,0.05969280079879025,0.05650257279987708,0.895,0.20782903448777001
